Karma kortader,কর্মকর্তাদের,,,,
Manosi kotar,মানসিকতার,,,,
Manasikatar,মানসিকতার,,,,
Biplabi,বিপ্লবী,,,,
Ghurni jhar,ঘূর্ণিঝড়,,,,
Din koyek,দিনকয়েক,,,,
Lathir,লাঠির,,,,
Diyache,দিয়াছে,,,,
CPM e,সিপিএমে,,,,
Julum,জুলুম,,,,
Promoter,প্রোমোটার,,,,
Promote er,প্রোমোটার,,,,
Choltei,চলতেই,,,,
Old,ওল্ড,,,,
Abadharito,অবধারিত,,,,
Obodharito,অবধারিত,,,,
Perechilo,পেরেছিল,,,,
Madhumita,মধুমিতা,,,,
Bishoy ei,বিষয়েই,,,,
Rasta i,রাস্তাই,,,,
Sadhu baad,সাধুবাদ,,,,
Tothyo y,তথ্যই,,,,
And alone,আন্দোলনকারীরা,,,,
Andolonkari,আন্দোলনকারীরা,আন্দোলনকারী,,,
Kintu,কিন্ত,কিন্তু ,,,
Gaa,গাঁ,,,,
Mukut,মুকুট,,,,
Bhramaner,ভ্রমণের,,,,
Pound,পাউন্ড,,,,
Nawab,নবাব,,,,
Nabab,নবাব,,,,
Chotokhato,ছোটখাট,,,,
Ujiye,উজিয়ে,,,,
Seikh,সেখ,,,,
Superstar,সুপারস্টার,,,,
Cartoon,কার্টুন,,,,
Thai,ঠায়,,,,
Hat your,হাঁটুর,,,,
Hatur,হাঁটুর,,,,
Data,ডেটা,,,,
Choshey,চষে,,,,
Siddhanta,সিদ্ধান্তই,,,,
Gavaskar,গাওস্কর,,,,
Gaoskar,গাওস্কর,,,,
Aporadhmulak,অপরাধমূলক,,,,
Swikarukti,স্বীকারোক্তি,,,,
Anubrata,অনুব্রতর,,,,
Kormi o,কর্মীও,,,,
Quintal e,কুইন্টাল,,,,
Bosley,বসলে,,,,
Bose lay,বসলে,,,,
Poorey,পুড়ে,,,,
Pure y,পুড়ে,,,,
Hostokhyep,হস্তক্ষেপের,,,,
Niidaan,নিদান,,,,
Sadhana,সাধনা,,,,
Sadasya,সদস্যা,,,,
Chechiye,চেঁচিয়ে,,,,
Shillong,শিলং,,,,
Bottam,বোতাম,,,,
Shouchagarey,শৌচাগারে,,,,
Pichaney o,পিছনেও,,,,
Natyokar,নাট্যকার,,,,
Soddichcha,সদিচ্ছা,,,,
Sat ichcha,সদিচ্ছা,,,,
Unit e,ইউনিটে,,,,
Tarun er,তরুণের,,,,
Love pur,লাভপুর,,,,
Luvpoor,লাভপুর,,,,
In chi te,ইঞ্চিতে,,,,
Pouchechilo,পৌঁছেছিল,,,,
Boltam,বলতাম,,,,
Zone r,জোনের,,,,
Phad,ফাঁদ,,,,
Fad,ফাঁদ,,,,
Manan soi,মানানসই,,,,
Urdhdhey,ঊর্ধ্বে,,,,
Romantic,রোম্যান্টিক,,,,
Chamra,চামড়া,,,,
Sikkharthi,শিক্ষাকর্মী,,,,
Siksa r thi,শিক্ষাকর্মী,,,,
Bhabben,ভাববেন,,,,
Cancer e,ক্যানসারে,,,,
Protyaborton,প্রত্যাবর্তন,,,,
Boyoskoder,বয়স্কদের,,,,
Sech mantri,সেচমন্ত্রী,,,,
Debi ke,দেবীকে,,,,
Devi k,দেবীকে,,,,
Afridi,আফ্রিদি,,,,
Chandranath,চন্দ্রনাথ,,,,
Design,ডিজাইন,,,,
Ajuhatey,অজুহাতে,,,,
Dera,ডেরা,,,,
Manjoola,মঞ্জুলা,,,,
Manjula,মঞ্জুলা,,,,
Johor,জহর,জোহর,,,
Jahar,জহর,,,,
Gangeo,গাঙ্গেয়,,,,
Iraq er,ইরাকের,,,,
Ete,এঁটে,,,,
Dorkarey,দরকারে,,,,
Herfer,হেরফের,,,,
Herpher,হেরফের,,,,
Abasadey,অবসাদে,,,,
Obosade,অবসাদে,,,,
Kheter,খেতের,,,,
Nagal,নাগাল,,,,
Joon er,জুনের,,,,
June er,জুনের,,,,
Rakheni,রাখেনি,,,,
Palakey,পালকে,,,,
Sorse,সর্ষে,,,,
Sorshey,সর্ষে,,,,
Bajche,বাজছে,,,,
Paansala,পানশালা,,,,
Panshala,পানশালা,,,,
Helicopter,হেলিকপ্টারে,,,,
Russell,রাসেল,,,,
Rusel,রাসেল,,,,
Biman babu,বিমানবাবু,,,,
Yogatey,জোগাতে,,,,
Jogatey,জোগাতে,,,,
Naviswas,নাভিশ্বাস,,,,
Navissas,নাভিশ্বাস,,,,
Samjhotar,সমঝোতার,,,,
Shadher,সাধের,,,,
Sadher,সাধের,,,,
Speciality,স্পেশালিটি,,,,
Returning,রিটার্নিং,,,,
Khosa,খোসা,,,,
Sector e,সেক্টরে,,,,
Joulush,জৌলুস,,,,
Deshjurey,দেশজুড়ে,,,,
Rachanar,রচনার,,,,
Baarta ei,বার্তাই,,,,
Rakhaye,রাখায়,,,,
Saarc,সার্ক,,,,
Bhangachora,ভাঙাচোরা,,,,
Porisromer,পরিশ্রমের,,,,
Upakuley,উপকূলে,,,,
Pathachari,পথচারী,,,,
Pothochari,পথচারী,,,,
Police keo,পুলিশকেও,,,,
Goswami,গোস্বামীর,,,,
Uddharey,উদ্ধারে,,,,
Ajinka,অজিঙ্ক,,,,
Jer,জের,,,,
Chcharlen,ছাড়লেন,,,,
Rashbehari,রাসবিহারী,,,,
Rudra,রুদ্র,,,,
Uralpool e,উড়ালপুলে,,,,
Doot,দূত,,,,
Dut,দূত,,,,
Dinda,দিন্দা,,,,
Shako,সাঁকো,,,,
Tarafei,তরফেই,,,,
Land,ল্যান্ড,,,,
Bati,বাটি,বাতি,,,
Lash,লাশ,,,,
Lass,লাশ,,,,
Apran,আপ্রাণ,,,,
Rakhleo,রাখলেও,,,,
Chottogram,চট্টগ্রাম,চট্টগ্রামের,,,
Dipikar,দীপিকার,,,,
Deepikar,দীপিকার,,,,
Damoderer o,দামোদরের,,,,
Ora o,ওঁরাও,,,,
Dekhesune,দেখেশুনে,,,,
Gangarampur,গঙ্গারামপুর,,,,
Konodin,কোনওদিন,,,,
Script,স্ক্রিপ্ট,,,,
Soonsun,সুনসান,,,,
Sunsan,সুনসান,,,,
Lajjaya,লজ্জায়,,,,
Chhakkar,চক্কর,,,,
Saptahik,সাপ্তাহিক,,,,
Shyamaprasad,শ্যামাপ্রসাদ,,,,
Krishaker,কৃষকের,,,,
Balarampur,বলরামপুর,,,,
Kenakatar,কেনাকাটার,,,,
Rashtradut,রাষ্ট্রদূত,,,,
Rastradoot,রাষ্ট্রদূত,,,,
Dosoker,দশেকের,,,,
Taha i,তাহাই,,,,
Minibus,মিনিবাস,,,,
Anekkhan,অনেকক্ষণ,,,,
Istak,ইস্তক,,,,
Metter,মেটার,,,,
Belt,বেল্ট,,,,
Kamarhati,কামারহাটি,,,,
Manushta,মানুষটা,,,,
Nondigra m,নন্দীগ্রামে,,,,
Nandigrum,নন্দীগ্রামে,,,,
Jatyat e,যাতায়াতে,,,,
Yatayatey,যাতায়াতে,,,,
Poribesito,পরিবেশিত,,,,
Engine er,ইঞ্জিনের,,,,
Bo,ব,,,,
Poribohonmontri,পরিবহণমন্ত্রী,,,,
Daood,দাউদ,,,,
Daud,দাউদ,,,,
Poddar,পোদ্দার,পদ্মার,,,
Zamana,জমানা,,,,
Jamana,জমানা,,,,
Doctorbabu,ডাক্তারবাবু,,,,
Daktarbaboo,ডাক্তারবাবু,,,,
Sadhya,সাধ্য,,,,
Britti,বৃত্তি,,,,
Elopathari,এলোপাথাড়ি,,,,
Bhotto,ভট্ট,,,,
Bhatta,ভট্ট,,,,
Ektiyar,এক্তিয়ার,,,,
Harar,হারার,,,,
Tiffin,টিফিন,,,,
Urir,উরির,,,,
Amanatkarider,আমানতকারীদের,,,,
Basan,বাসন,,,,
Prakasak,প্রকাশক,,,,
Kathamor,কাঠামোর,কাঠামোয়,,,
Apottikor,আপত্তিকর,,,,
Soar,সওয়ার,,,,
Debojyoti,দেবজ্যোতি,,,,
Sahoo,সাহু,,,,
Sahu,সাহু,,,,
Porikor,পর্রীকর,,,,
Swapney,স্বপ্নে,,,,
Base,বেস,,,,
Barbaranta,বাড়বাড়ন্ত,,,,
Morgey,মর্গে,,,,
Morgue,মর্গে,,,,
Dori,দড়ি,,,,
Haoa i,হওয়াই,,,,
Amartya,অমর্ত্য,,,,
Porishorey,পরিসরে,,,,
Oitijhabahi,ঐতিহ্যবাহী,,,,
Neermool,নির্মূল,,,,
Nirmul,নির্মূল,,,,
Justice,জাস্টিস,,,,
Thakai,থাকাই,,,,
Muhammedbazarer,মহম্মদবাজারের,,,,
Pack,প্যাক,,,,
Irfan,ইরফান,,,,
Irphan,ইরফান,,,,
Lok,লোক,,,,
Theatre,থিয়েটারে,,,,
Ekakar,একাকার,,,,
Porikathamoy,পরিকাঠামোয়,,,,
Sosyo,শস্য,,,,
Sanghater,সংঘাতের,,,,
Songhater,সংঘাতের,,,,
Sahitye,সাহিত্যে,,,,
King,কিং,,,,
Thamey,থামে,,,,
Thukeyo,ঠুকে,,,,
E charao,এছাড়াও,এছাড়াও,,,
Malikpokkho,মালিকপক্ষ,,,,
Bikretar,বিক্রেতার,,,,
Boitir,বইটির,,,,
Datan,দাঁতন,,,,
Hooghly tey,হুগলিতে,,,,
Madrid er,মাদ্রিদের,,,,
Bepatta,বেপাত্তা,,,,
Manayog,মনোযোগ,,,,
Monojog,মনোযোগ,,,,
Bhutia,ভুটিয়া,,,,
Bhootiya,ভুটিয়া,,,,
Payel,পায়েল,,,,
Captain er,ক্যাপ্টেনের,,,,
Aye,অ্যায়,,,,
Chalato,চালাত,,,,
Bosaye,বসায়,,,,
Bosai,বসায়,,,,
Afenter,এজেন্টের,,,,
Dravir,দ্রাবিড়,,,,
Drabir,দ্রাবিড়,,,,
Dharnay,ধর্নায়,,,,
Shiekh,শিখ,,,,
Sikh,শিখ,,,,
Byango,ব্যঙ্গ,,,,
Aranya,অরণ্য,,,,
Aranoo,অরণ্য,,,,
Saley i,সালেই,,,,
Tatporjo,তাৎপর্য,,,,
Tutporyo,তাৎপর্য,,,,
Paar,পাড়,,,,
Biggopti tey,বিজ্ঞপ্তিতে,,,,
Kotripokkho,কর্তৃপক্ষও,,,,
Neta o,নেতাও,,,,
Goal ta,গোলটা,,,,
Gol ta,গোলটা,,,,
Morum,মোরাম,,,,
Akchar,আকছার,,,,
Sangstha,সংস্থাও,,,,
Beliaghata,বেলেঘাটা,,,,
Beleghata,বেলেঘাটা,,,,
Prerona,প্রেরণা,,,,
Dolbodoler,দলবদলের,,,,
Soonoon,শুনুন,,,,
Sunun,শুনুন,,,,
Porijon,পরিজন,,,,
Satyen,সত্যেন,,,,
Biswaske,বিশ্বাসকে,,,,
Bissaske,বিশ্বাসকে,,,,
Khaoatey,খাওয়াতে,,,,
Operative,অপারেটিভ,,,,
Bojhabujhi,বোঝাবুঝি,,,,
Soumik,সৌমিক,,,,
Padma,পদ্মা,,,,
Padda,পদ্মা,,,,
Kendre ei,কেন্দ্রেই,,,,
ADDA,এডিডিএ,,,,
Adda,এডিডিএ,,,,
Policy,পলিসি,,,,
Patner,পটনার,,,,
Potnar,পটনার,,,,
Eyephone,আইফোন,,,,
I Phone,আইফোন,,,,
Mrityunjoy,মৃত্যুঞ্জয়,,,,
Ghtaleo,ঘটলেও,,,,
Yatin,যতীন,,,,
Jatin,যতীন,,,,
Dalmia,ডালমিয়ার,,,,
Sajorey,সজোরে,,,,
Soviet,সোভিয়েত,,,,
Uutaradhikar,উত্তরাধিকার,,,,
Pichonei,পিছনেই,,,,
Parata,পাড়াটা,,,,
Tie,টাই,,,,
Ranaghater,রানাঘাটের,,,,
Thameni,থামেনি,,,,
Brain,ব্রেন,,,,
Lower,লোয়ার,,,,
Abahela,অবহেলা,,,,
Chottorei,চত্বরেই,,,,
Egobey,এগোবে,,,,
Akosmik,আকস্মিক,,,,
Goghat,গোঘাট,,,,
Jogajog,যোগাযোগ,,,,
Yogayog,যোগাযোগ,,,,
Konota,কোনওটা,,,,
Sunlei,শুনলেই,,,,
Badhano,বাঁধানো,,,,
Madhab,মাধব,,,,
England e,ইংল্যান্ডে,,,,
Kholeni,খোলেনি,,,,
Memarir,মেমারির,,,,
Karmanda,কর্মকাণ্ড,,,,
Kormokanda,কর্মকাণ্ড,,,,
Probeser,প্রবেশের,,,,
Chamber e,চেম্বারে,,,,
Sanmanito,সম্মানিত,,,,
Meera,মীরা,,,,
Mira,মীরা,,,,
Kalyani tey,কল্যাণীতে,,,,
Eyejol,আইজল,,,,
Izol,আইজল,,,,
Boyos ei,বয়সেই,,,,
Peoples,পিপলস,,,,
Utube e,ইউটিউবে,,,,
Youtube e,ইউটিউবে,,,,
Khele o,খেলেও,,,,
Pon,পণ,,,,
Byakto,ব্যক্ত,,,,
Bajna,বাজনা,,,,
Esio,এশীয়,,,,
Asio,এশীয়,,,,
Dhukche,ধুঁকছে,,,,
Phone ta,ফোনটা,,,,
Fone ta,ফোনটা,,,,
Banchbey,বাঁচবে,,,,
Bikele o,বিকেলেই,,,,
Amake o,আমাকেও,,,,
Ata,আটা,,,,
Atta,আটা,,,,
Sit e,সিটে,,,,
Seat e,সিটে,,,,
Basanti r,বাসন্তীর,,,,
Utcheder,উচ্ছেদের,,,,
Uchcheder,উচ্ছেদের,,,,
Byaghat,ব্যাঘাত,,,,
Choon,চুন,,,,
Chun,চুন,,,,
Badake,বরাকে,,,,
Barakey,বরাকে,,,,
Durghatana o,দুর্ঘটনাও,,,,
Laglen,লাগলেন,,,,
Laaglen,লাগলেন,,,,
Abhinetar,অভিনেতার,,,,
Mathurapur,মথুরাপুর,,,,
Ghotona tei,ঘটনাতেই,,,,
Practice,প্র্যাকটিসের,,,,
Practise r,প্র্যাকটিসের,,,,
Chchalachchi,চালাচ্ছি,,,,
Garh,গড়,,,,
Gar,গড়,,,,
Referee,রেফারির,,,,
Sabhab,স্বভাব,,,,
Swabhab,স্বভাব,,,,
Baaz,বাজ,,,,
Baaj,বাজ,,,,
Ichchmoti,ইছামতী,,,,
Bhartuki r,ভর্তুকির,,,,
Chajoner,ছজনের,,,,
Karjonirbahi,কার্যনির্বাহী,,,,
Putrobodhu,পুত্রবধূ,,,,
Purbatan,পূর্বতন,,,,
Sikhechi,শিখেছি,,,,
Tikiye,টিকিয়ে,,,,
Bhasoman,ভাসমান,,,,
Rakhai,রাখাই,,,,
Bagchi,বাগচী,,,,
Audit,অডিট,,,,
Kistir,কিস্তির,,,,
Apitkalin,আপৎকালীন,,,,
Nishana e,নিশানায়,,,,
Kharer,খড়ের,,,,
Riana r,রায়নার,,,,
Tulley,তুললে,,,,
Khejurir,খেজুরি,,,,
Rajbarir,রাজবাড়ির,রাজবাড়ির,,,
Baiganik,বৈজ্ঞানিক,,,,
Boyfriend,বয়ফ্রেন্ড,,,,
Pichley,পিছলে,,,,
Side,সাইড,,,,
Lepcha,লেপচা,,,,
Amez,আমেজ,,,,
Amej,আমেজ,,,,
Jholsey,ঝলসে,,,,
Tumpa,টুম্পা,,,,
Tothyochitra,তথ্যচিত্র,,,,
Umar,উমর,,,,
Chandipure,চণ্ডীপুর,,,,
Chondipoore,চণ্ডীপুর,,,,
Manipure,মণিপুরে,,,,
Monipoore,মণিপুরে,,,,
Himachal,হিমাচল,,,,
Icecream,আইসক্রিম,,,,
Gouri,গৌরী,,,,
Ferry,ফেরি,,,,
Pheri,ফেরি,,,,
Bivajaner,বিভাজনের,,,,
Porjobekkhokder,পর্যবেক্ষকদের,,,,
Jogsutra,যোগসূত্র,,,,
Amolbaboo,অমলবাবু,,,,
Amalbabu,অমলবাবু,,,,
Parastu,পরাস্ত,,,,
Nolkuper,নলকূপের,,,,
Dinraat,দিনরাত,,,,
Lagaley,লাগালে,নাগালে,,,
Promod,প্রমোদ,,,,
Pramode,প্রমোদ,,,,
Kusti,কুস্তি,,,,
Poone tey,পুণেতে,,,,
Pune tey,পুণেতে,,,,
Kereche,কেড়েছে,,,,
Dasgupter,দাশগুপ্তের,,,,
Rumal,রুমাল,,,,
Sonsodhanagar,সংশোধনাগার,,,,
Sangeet,সংগীত,,,,
Pratyek,প্রত্যেকে,,,,
Sikkhabid,শিক্ষাবিদ,,,,
Siksabid,শিক্ষাবিদ,,,,
Bampanthi,বামপন্থীদের,,,,
Duto,দুটোর,দুটো,,,
Dootor,দুটোর,,,,
Bibader,বিবাদে,,,,
Jone e,জোনে,,,,
Zone e,জোনে,,,,
Madrasa ye,মাদ্রাসায়,,,,
Tanaporoner,টানাপড়েনের,,,,
Dekhasona,দেখাশোনা,,,,
Mayaboti,মায়াবতী,,,,
Osasthyakor,অস্বাস্থ্যকর,,,,
Jeerna,জীর্ণ,,,,
Jirna,জীর্ণ,,,,
Neebir,নিবিড়,,,,
Nibir,নিবিড়,,,,
Surokar,সুরকার,,,,
Soorocar,সুরকার,,,,
Paansalar,পানশালার,,,,
Buno,বুনো,,,,
Kharagpur e,খড়্গপুরে,,,,
Urdhashima,ঊর্ধ্বসীমা,,,,
Sanyasi,সন্ন্যাসী,,,,
Johny,জনি,,,,
Jony,জনি,,,,
Khuchro r,খুচরোর,,,,
Chchartey,ছাড়তে,,,,
Trust er,ট্রাস্টের,,,,
Sugar,সুগার,,,,
Potol,পটল,,,,
Patal,পটল,,,,
Pich pa,পিছপা,,,,
Peach paa,পিছপা,,,,
Dese o,দেশেও,,,,
Desh e o,দেশেও,,,,
Joshey,জোসে,,,,
Shoe,সু,,,,
Shu,সু,,,,
Police er i,পুলিশেরই,,,,
Pavilion e,প্যাভেলিয়নে,,,,
Utsahey,উৎসাহে,,,,
Swerage,সুয়ারেজ,,,,
Niyammafik,নিয়মমাফিক,,,,
Shila,শীলা,,,,
Shiela,শীলা,,,,
Nagpur,নাগপুর,,,,
Onsidar,অংশীদার,,,,
Angshidar,অংশীদার,,,,
Alochona ye,আলোচনায়,,,,
Likhiye,লিখিয়ে,,,,
Moofti,মুফতি,,,,
Mufti,মুফতি,,,,
Panta,পান্তা,,,,
Golf,গল্ফ,,,,
Shonibar o,শনিবারও,,,,
Jahara,যাঁহারা,,,,
Ascharjer,আশ্চর্যের,,,,
Nachtey,নাচতে,,,,
Pachjon,পাঁচজন,,,,
Panchjon,পাঁচজন,,,,
Andhrapradesh,অন্ধ্রপ্রদেশের,,,,
Payesh,পায়েস,,,,
Lata,লতা,,,,
Mahajot,মহাজোট,,,,
Ora i,ওরাই,,,,
Swasthokor,স্বাস্থ্যকর,,,,
Chardin,চারদিন,,,,
Krisimantri,কৃষিমন্ত্রী,,,,
Sombhabona,সম্ভবনা,,,,
Mathapichu,মাথাপিছু,,,,
Kabadi,কবাডি,,,,
Kabbaddi,কবাডি,,,,
Ghurchen,ঘুরছেন,,,,
Gariti,গাড়িটি,,,,
Rayganj,রায়গঞ্জে,,,,
Roygaunje,রায়গঞ্জে,,,,
Mayada,ময়দা,,,,
Maida,ময়দা,,,,
Hollywood,হলিউড,,,,
Leon,লিওন,,,,
Mollar,মোল্লার,,,,
Bashpo,বাষ্প,,,,
Baspo,বাষ্প,,,,
Songrahey,সংগ্রহে,,,,
Bondona,বন্দনা,,,,
Bandana,বন্দনা,,,,
Soor e i,সুরেই,,,,
Sure i,সুরেই,,,,
Swavhaver,স্বভাবের,,,,
Sabhaber,স্বভাবের,,,,
Haley,হালে,,,,
Ekgharey,একঘরে,,,,
Atmahatya r,আত্মহত্যায়,,,,
Lallu r,লালুর,,,,
Shokti ke,শক্তিকে,,,,
Dwitiyoardho r,দ্বিতীয়ার্ধের,,,,
Delivery,ডেলিভারি,,,,
Savings,সেভিংস,,,,
Karimpurer,করিমপুরের,,,,
Bappa je,বাপ্পা,,,,
Managet ke,ম্যানেজারকে,,,,
Kanyar,কন্যার,,,,
Orthoheen,অর্থহীন,,,,
Badhche,বাঁধছে,,,,
Sarfaraj,সরফরাজ,,,,
Menu tey,মেনুতে,,,,
Swiss,সুইস,,,,
Generator,জেনারেটর,,,,
Watch,ওয়াচ,,,,
Badey i,বাদেই,,,,
Judge,জজ,,,,
Kultir,কুলটির,,,,
Baranda,বারান্দা,,,,
Varanda,বারান্দা,,,,
Nanabidha,নানাবিধ,,,,
Ved,ভেদ,,,,
Bhed,ভেদ,,,,
Subichar,সুবিচার,,,,
Panch tara,পাঁচতারা,,,,
Potashpur,পটাশপুর,,,,
Dik ti,দিকটি,,,,
Manush ra,মানুষরা,,,,
Bandowaner,বান্দোয়ানের,,,,
Aswastikar,অস্বস্তির,,,,
Tata r,টাটার,,,,
Aliporeduare,আলিপুরদুয়ারে,,,,
Gabadi,গবাদি,,,,
Absad,অবসাদ,,,,
Gocher,গোছের,,,,
Balloon,বেলুন,,,,
Volt,ভল্ট,,,,
Doltyag,দলত্যাগ,,,,
Trophy tey,ট্রফিতে,,,,
Paricharikar,পরিচারিকার,,,,
Deulia,দেউলিয়া,,,,
Jabar,যাবার,,,,
Maarer,মারের,,,,
Marer,মারের,,,,
Amar i,আমারই,,,,
Tatkhanath,তৎক্ষণাৎ,,,,
Katakati,কাটাকাটি,,,,
Gariguli,গাড়িগুলি,,,,
Oggato,অজ্ঞাত,,,,
Alochcho,আলোচ্য,,,,
Bishoy ti,বিষয়টিতে,,,,
Bisoyti,বিষয়টিতে,,,,
Podotyagpatra,পদত্যাগপত্র,,,,
Nirbahi,নির্বাহী,,,,
Samlan,সামলান,,,,
Khullo,খুলল,,,,
Hoito,হইত,,,,
Dinajpure,দিনাজপুরে,,,,
Aottey,আয়ত্তে,,,,
Nichak ei,নিছকই,,,,
Songsodke,সাংসদকে,,,,
Agami tey,আগামীতে,,,,
Ghantar,ঘন্টার,,,,
Kar ate,ক্যারাটে,,,,
Caratey,ক্যারাটে,,,,
Parganay,পরগনায়,,,,
Mudir,মুদির,,,,
Steel er,স্টিলের,,,,
Anbey,আনবে,,,,
Purbanchal,পূর্বাঞ্চল,,,,
Soid,সইদ,,,,
Sohid,সইদ,,,,
Teen eker,তিনেকের,,,,
Tineker,তিনেকের,,,,
Sobita,সবিতা,,,,
Sabita,সবিতা,,,,
Somantoral,সমান্তরাল,,,,
Samantaral,সমান্তরাল,,,,
Kahinir,কাহিনির,,,,
Dekhechilen,দেখছিলেন,,,,
Angsidari,অংশীদারি,,,,
Harishchandrapur,হরিশ্চন্দ্রপুরের,হরিশ্চন্দ্রপুর,,,
Bare ni,বাড়েনি,,,,
Zero,জিরো,,,,
Porikharthi,পরীক্ষার্থীরা,,,,
Saisob,শৈশব,,,,
Order e,অর্ডারে,,,,
Upobhokta,উপভোক্তা,,,,
Boxing,বক্সিং,,,,
Apamanita,অপমানিত,,,,
Jaaliyatir,জালিয়াতির,,,,
Hochchilen,হচ্ছিলেন,,,,
Noor,নূর,,,,
Paranor,পড়ানোর,,,,
Akaraney,অকারণে,,,,
Griha,গৃহ,,,,
Parthibo,পার্থিব,,,,
Singha o,সিংহও,,,,
Sinha o,সিংহও,,,,
Belgium,বেলজিয়াম,,,,
Zakirer,জাকিরের,,,,
Besikkhan,বেশিক্ষণ,,,,
Parchen,পড়ছেন,,,,
Porchen,পড়ছেন,,,,
Pantua,পান্ডুয়া,,,,
Pantooa,পান্ডুয়া,,,,
Jinispatrer,জিনিসপত্রের,,,,
Kheloar,খেলোয়াড়,,,,
Bonton,বন্টন,,,,
Goriyeche,গড়িয়েছে,,,,
Twenty tey,টোয়েন্টিতে,,,,
Cholechilo,চলেছিল,,,,
Karmashala,কর্মশালার,,,,
Dingulo,দিনগুলো,,,,
Bonkormider,বনকর্মীদের,,,,
Dolguli ke,দলগুলিকে,,,,
Debra,ডেবরা,,,,
Sobar i,সবারই,,,,
Jegulo,যেগুলো,,,,
Kunal er,কুণালের,,,,
Koriyeche,করিয়েছে,,,,
Sabbir,সাব্বির,,,,
Boddhoporikor,বদ্ধপরিকর,,,,
Arrop,আরোপ,,,,
Arope,আরোপ,,,,
Bag ti,ব্যাগটি,,,,
Sarate,সারাতে,,,,
Saratey,সারাতে,,,,
Santrashbad,সন্ত্রাসবাদের,,,,
Hematabad,হেমতাবাদ,,,,
Record er,রেকর্ডের,,,,
Atul,অতুল,,,,
Code,কোড,,,,
Pakhider,পাখিদের,,,,
Moshari,মশারি,,,,
Afzol,আফজল,,,,
BDO r,বিডিওর,,,,
Bee d ore,বিডিওর,,,,
Falafaler,ফলাফলের,,,,
Singles,সিঙ্গলস,,,,
Bose,বোস,,,,
Ek tala,একতলা,,,,
Abalambaney,অবলম্বনে,,,,
Haathchani,হাতছানি,,,,
Doorgam,দুর্গম,,,,
Durgam,দুর্গম,,,,
Byabostha,ব্যবস্থাকে,,,,
Ralling,রেলিং,,,,
Railing,রেলিং,,,,
Thatta,ঠাট্টা,,,,
Chikitsmakra,চিকিত্সকরা,,,,
Chikitsakra,চিকিত্সকরা,,,,
Dola,দোলা,,,,
Rajnitikder,রাজনীতিকদের,,,,
Subhas babur,সুভাষবাবুর,,,,
PAC,পিএসি,,,,
Pea A see,পিএসি,,,,
Dohai,দোহাই,,,,
Kinchen,কিনছেন,,,,
Dey ganga,দেগঙ্গার,,,,
De ganga,দেগঙ্গার,,,,
Varsa kale,বর্ষাকালে,,,,
Borsha kaley,বর্ষাকালে,,,,
Gorechen,গড়েছেন,,,,
Chchuley,চুলে,,,,
Anugata,অনুগত,,,,
Porten,পড়তেন,,,,
Chatni,চাটনি,,,,
Jomi o,জমিও,,,,
Bachcha k,বাচ্চাকে,,,,
Foundation,ফাউন্ডেশন,,,,
Sangeetar,সঙ্গীতার,,,,
Gooney,গুনে,,,,
Lopat,লোপাট,,,,
Satsho,সাতশো,,,,
Satshow,সাতশো,,,,
Cheharata,চেহারাটা,,,,
Policekortader,পুলিশকর্তাদের,,,,
Sainik,সৈনিক,,,,
Petroleum,পেট্রোলিয়াম,,,,
Gethe,গেঁথে,,,,
Kothito,কথিত,,,,
Koste r,কষ্টের,,,,
Asthirota,অস্থিরতা,,,,
Jantrey,যন্ত্রে,,,,
Bandhabir,বান্ধবীর,,,,
Eco,ইকো,,,,
Echo,ইকো,,,,
Shastimulak,শাস্তিমূলক,,,,
Nirabata,নীরবতা,,,,
Dol ei,দলেই,,,,
Diabetes,ডায়াবেটিস,,,,
Mogno,মগ্ন,,,,
Jahangir,জাহাঙ্গির,,,,
Bipasha,বিপাশা,,,,
Bipasa,বিপাশা,,,,
Lokera i,লোকেরাই,,,,
Dye,ডাই,ডাঁই,,,
Die,ডাই,,,,
Swarajantrer,ষড়যন্ত্রের,,,,
Portuguese,পর্তুগিজ,,,,
Natni,নাতনি,,,,
Stamp,স্ট্যাম্প,,,,
Dol er,দোলের,,,,
Pathiechi,পাঠিয়েছি,,,,
Lory ti,লরিটি,,,,
Lorry ti,লরিটি,,,,
Bikochchey,বিকোচ্ছে,,,,
Indo,ইন্দো,,,,
Teesta r,তিস্তার,,,,
Tista r,তিস্তার,,,,
Deoa r,দেওয়াও,,,,
Disehara,দিশেহারা,,,,
Valley r,ভ্যালির,,,,
Entrance,এন্ট্রান্স,,,,
Somoykar,সময়কার,,,,
Khagra garh,খাগড়াগড়,,,,
Baalti,বালতি,,,,
Ballti,বালতি,,,,
Panagarh,পানাগড়,,,,
Chaley,চালে,,,,
Ssasthir,ষষ্ঠীর,,,,
Sastir,ষষ্ঠীর,সাক্ষীর,,,
Ghinji,ঘিঞ্জি,,,,
Tandobe,তাণ্ডবে,,,,
Domjur e,ডোমজুড়,,,,
Ektir,একটির,,,,
Poolcar,পুলকার,,,,
Samudrik,সামুদ্রিক,,,,
Dakhal mukto,দখলমুক্ত,,,,
Shivpoor,শিবপুর,,,,
Sibpur,শিবপুর,,,,
Aoushgram,আউশগ্রাম,,,,
Jiban k,জীবনকে,,,,
Bongsodbhuto,বংশোদ্ভূত,,,,
Model,মডেলে,,,,
Khulley,খুললে,,,,
Nihsobdey,নিঃশব্দে,,,,
